@RELATION GitHub Community Health

@ATTRIBUTE seconds_since_created numeric
@ATTRIBUTE seconds_since_updated numeric
@ATTRIBUTE seconds_since_pushed numeric
@ATTRIBUTE size numeric
@ATTRIBUTE stargazers_count numeric
@ATTRIBUTE watchers_count numeric
@ATTRIBUTE primary_language {"Rust","JavaScript","PowerShell","TypeScript","PHP","Go","Jsonnet","Haskell","Java","Python",null,"HTML","C++","C","Shell","Swift","Ruby","Racket","Bicep","C#","Mustache","R","Kotlin","Zeek","Jupyter Notebook","Makefile","Dart","Common Lisp","Pascal","Erlang","Perl","QML","Emacs Lisp","Vue","CSS","Vala","Nim","MLIR","Dockerfile","ColdFusion","Nix","Batchfile","SCSS","Julia","mcfunction","Clojure","Roff","TeX","Scala","Vim script","ABAP","Rich Text Format","Ada","MQL5","CMake","Elixir","Smalltalk","Lean","NewLisp","SMT","wdl","Brainfuck","Tcl","Lua","MATLAB","Assembly","PostScript","HLSL","HolyC","Verilog","Starlark","Groovy","DM","Objective-C","Mathematica","Fortran","Logos","ZenScript","HCL","Puppet","reStructuredText","Jinja","ActionScript","Smarty","Liquid","OCaml","BitBake","XSLT","Reason","Scheme","Elm","Open Policy Agent","Less","GLSL","V","D","WebAssembly","Sass","Haxe","SourcePawn","AutoHotkey","Objective-C++","Xojo","SystemVerilog","ReScript","GDScript","Crystal","Squirrel","Svelte","Solidity","Prolog","YARA","Coq","Bluespec","MAXScript","Blade","Haml","Hack","PLpgSQL","Ren'Py","F#","YAML","Fluent","Rascal","Pony","OpenSCAD","CoffeeScript","Dafny","AutoIt","Game Maker Language","Markdown","Zig","Boogie","CodeQL","Q#","Chapel","EJS","Visual Basic .NET","Cuda","FreeBasic","Kaitai Struct","Nunjucks","Isabelle","Apex","Raku","Dhall","Agda","PureBasic","Stylus","YASnippet","AngelScript","Standard ML","RMarkdown","JSON","Modula-2","Handlebars","LLVM","Tea","Pike","Smali","Twig","G-code","TSQL","Gherkin","F*","Mercury","Futhark","RAML","BASIC","Stata","Meson","VBA","SQF","SaltStack","Component Pascal","Idris","AppleScript","Papyrus","M4","ATS"}
@ATTRIBUTE has_issues {"y","n"}
@ATTRIBUTE has_projects {"y","n"}
@ATTRIBUTE has_downloads {"y","n"}
@ATTRIBUTE has_wiki {"y","n"}
@ATTRIBUTE has_pages {"y","n"}
@ATTRIBUTE forks_count numeric
@ATTRIBUTE open_issues_count numeric
@ATTRIBUTE license {"Non-standard","MIT","Unlicense","None","Apache-2.0","GPL-2.0","GPL-3.0","AGPL-3.0","BSD-2-Clause","CC0-1.0","LGPL-2.1","BSD-3-Clause","MPL-2.0","CC-BY-4.0","CC-BY-SA-4.0","ISC","WTFPL","Zlib","LGPL-3.0","BSL-1.0","UPL-1.0","EPL-2.0","BSD-3-Clause-Clear","LPPL-1.3c","EPL-1.0","MIT-0","Artistic-2.0","EUPL-1.2","0BSD","OSL-3.0","ECL-2.0","OFL-1.1","AFL-3.0"}
@ATTRIBUTE topics_count numeric
@ATTRIBUTE workflows_count numeric
@ATTRIBUTE readme_size numeric
@ATTRIBUTE has_code_of_conduct {"y","n"}
@ATTRIBUTE has_contributing {"y","n"}
@ATTRIBUTE has_support_file {"y","n"}
@ATTRIBUTE has_funding_file {"y","n"}
@ATTRIBUTE has_security_file {"y","n"}
@ATTRIBUTE has_codeowners {"y","n"}
@ATTRIBUTE has_changelog {"y","n"}
@ATTRIBUTE has_codespaces {"y","n"}
@ATTRIBUTE has_discussions {"y","n"}
@ATTRIBUTE uses_dependabot {"y","n"}
@ATTRIBUTE has_issue_template {"y","n"}
@ATTRIBUTE has_pull_request_template {"y","n"}
@ATTRIBUTE languages_count numeric
@ATTRIBUTE primary_language_ratio numeric
@ATTRIBUTE has_deployments {"y","n"}
@ATTRIBUTE environments_count numeric
@ATTRIBUTE has_releases {"y","n"}
@ATTRIBUTE labels_count numeric
@ATTRIBUTE milestones_count numeric
@ATTRIBUTE contributor_count numeric

@DATA
137942841,5337,5255,12652,14,14,"TypeScript","y","n","y","n","y",2,35,"MIT",6,2,1327,"y","y","n","n","n","y","y","n","n","n","n","y",4,0.37949573515324575,"y",1,"y",23,0,5
31084434,5359,5282,30,13,13,"JavaScript","y","y","y","y","n",2,0,"MIT",0,0,2375,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",9,0,1
223859854,5368,5367,7791,47,47,"Scala","y","y","y","y","n",19,0,"Non-standard",6,1,4141,"n","y","n","n","n","n","n","n","n","n","n","n",6,0.7281281967245677,"n",0,"y",7,1,5
36982850,5376,5379,315,53,53,"Java","y","y","y","y","n",18,0,"GPL-3.0",6,5,1493,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9966945985982445,"n",0,"n",12,0,3
34548849,5395,5398,12550,69,69,"Go","y","n","y","n","n",18,1,"BSD-3-Clause",3,0,689,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.4322168494095011,"n",0,"y",9,0,2
40845668,4803,5403,47110,60,60,"TypeScript","y","y","y","y","n",37,79,"Non-standard",0,2,1099,"n","n","n","n","n","n","n","n","y","y","n","n",5,0.9703644294908159,"y",20,"n",23,0,21
26123222,5425,5427,33,18,18,"Python","y","y","y","y","n",1,1,"BSD-3-Clause-Clear",0,0,1082,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,3
226674771,5434,5198,23304,1145,1145,"C++","y","y","y","y","n",141,108,"ISC",3,3,2808,"n","y","n","n","n","n","n","n","n","n","n","n",6,0.9770851751868644,"n",0,"y",15,0,54
185355552,5440,5443,670,100,100,"Python","y","y","y","y","y",13,1,"Non-standard",3,3,2407,"n","n","n","n","n","n","n","n","y","y","n","n",2,0.9943122676579925,"y",1,"n",9,0,9
74260779,5444,5446,543,30,30,"JavaScript","y","y","y","y","n",11,25,"AGPL-3.0",0,0,809,"n","n","n","n","n","n","y","n","n","n","n","n",5,0.7902235940135663,"n",0,"y",8,0,13
59209327,5459,5461,2529,27,27,"TypeScript","y","n","y","n","n",8,4,"MIT",6,4,1801,"n","y","y","y","n","y","y","n","n","y","n","n",5,0.546313431382098,"n",0,"y",21,0,4
101483523,5461,5427,1610,251,251,"Python","y","y","y","n","n",103,23,"AFL-3.0",6,5,3729,"y","y","n","n","n","n","n","n","n","y","n","n",2,0.9961150806267186,"n",0,"y",14,2,61
39789484,5466,5468,5432,46,46,"TypeScript","y","n","y","n","n",11,1,"MIT",3,5,2164,"n","y","y","y","n","y","y","n","n","y","n","n",4,0.9231162632117286,"n",0,"y",21,0,4
109387627,5472,5474,31,13,13,"Go","y","y","y","y","n",0,0,"MIT",0,0,2617,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",8,0,2
14765005,5473,5476,783,18,18,"PHP","y","y","y","y","n",0,0,"MIT",0,0,1508,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9931870836781685,"n",0,"n",9,0,1
49283352,5473,5476,8980,22,22,"TypeScript","y","n","y","n","n",1,3,"MIT",3,4,1229,"n","y","y","y","n","y","y","n","n","y","n","n",4,0.6284719704111973,"n",0,"y",21,0,4
57160592,5478,5481,487,36,36,"Python","y","y","y","y","n",23,0,"None",6,0,8164,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
39447187,5489,5492,2174,109,109,"TypeScript","y","n","y","n","n",24,9,"MIT",7,4,2317,"n","y","y","y","n","y","y","n","n","y","n","n",4,0.8354382893585094,"n",0,"y",21,0,7
27189419,5513,5516,2012,17,17,"HTML","y","y","y","y","n",2,3,"MIT",0,0,1326,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.7371627992063381,"n",0,"n",9,0,4
203868092,5515,5518,1756,18,18,"Java","y","y","y","y","n",14,2,"None",0,0,1058,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.6594108442514204,"n",0,"n",8,0,2
37608287,5517,5520,1078,16,16,"TypeScript","y","n","y","n","n",4,1,"MIT",5,4,1613,"n","y","y","y","n","y","y","n","n","y","n","n",4,0.7438568901120504,"n",0,"y",21,0,3
60514271,5531,5507,60705,194,194,"TypeScript","y","n","y","n","y",19,4,"MIT",4,4,2236,"n","y","y","y","n","y","y","n","n","y","n","n",3,0.7426514188903007,"y",1,"y",21,0,10
56381841,5541,5544,9983,78,78,"TypeScript","y","n","y","n","n",9,10,"MIT",3,5,1951,"n","y","y","y","n","y","y","n","n","y","n","n",3,0.9155539296384366,"n",0,"y",21,0,7
30606086,5556,5558,37,12,12,?,"y","n","y","n","n",3,0,"MIT",3,3,882,"n","y","y","y","n","y","y","n","n","y","n","n",0,?,"n",0,"y",21,0,2
23632670,5562,5565,44,20,20,?,"y","n","y","n","n",2,1,"MIT",7,3,1228,"n","y","y","y","n","y","y","n","n","y","n","n",0,?,"n",0,"y",21,0,1
342588306,5575,4613,28170,295,295,"C++","y","n","y","n","n",53,8,"Non-standard",8,4,2626,"y","y","n","n","n","n","y","n","y","y","n","y",10,0.8785160678832326,"n",0,"y",15,0,23
59271408,5578,5580,931,46,46,"Dockerfile","y","n","y","n","n",5,2,"MIT",3,5,1148,"n","y","y","y","n","y","y","n","n","y","n","n",4,0.5037290242386575,"n",0,"y",21,0,4
185695622,5586,5589,10183,974,974,"JavaScript","y","n","y","y","y",119,17,"MIT",5,0,1960,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.9680538302956012,"n",0,"y",9,1,26
182432432,5590,5593,7093,13,13,"Shell","y","n","y","n","n",9,0,"MIT",5,0,1795,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.5370657934712892,"n",0,"n",7,0,1
4971023,5595,5597,303,64,64,"Python","y","y","y","y","n",11,4,"MIT",3,0,1657,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9619836817950026,"n",0,"y",9,0,7
4354634,5621,5624,1028,111,111,"TeX","y","y","y","y","n",14,3,"Apache-2.0",4,0,7098,"n","y","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",10,0,26
122437152,5634,5624,508,181,181,"HCL","y","y","y","y","n",157,10,"Apache-2.0",8,5,17869,"n","n","n","n","n","y","n","n","n","n","n","y",3,0.8483562065557302,"n",0,"y",16,0,52
8962058,5640,5643,3943,34,34,"HTML","y","y","y","y","y",20,14,"MIT",0,4,3648,"n","n","n","n","n","n","n","n","y","n","n","n",5,0.7309193831739216,"y",1,"n",10,0,18
4648018,5655,5657,506,12,12,"Kotlin","y","y","y","y","n",2,0,"None",0,0,194,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
725716,5665,5668,3435,13,13,"PHP","y","y","y","y","y",7,1,"MIT",5,1,745,"n","n","n","n","n","n","n","n","y","n","n","n",3,0.7255437804416965,"y",1,"y",9,0,2
189895555,5720,5723,574755,1001,1001,"C#","y","y","y","y","y",143,149,"Non-standard",13,2,2923,"n","y","n","n","n","n","n","n","n","n","n","n",19,0.5768474562031041,"y",1,"y",20,3,24
159307977,5732,5735,3354,91,91,"JavaScript","y","n","y","n","n",15,16,"AGPL-3.0",6,0,1476,"n","y","n","n","n","n","n","n","n","n","y","y",5,0.5645610139431604,"y",1,"y",10,1,7
2378778,5734,5737,9921,35,35,"TypeScript","y","y","y","y","y",3,0,"None",2,5,902,"n","n","n","n","n","y","n","n","n","n","n","n",6,0.6109621984518651,"y",1,"n",9,0,1
69440073,5748,5750,1814,21,21,"Lua","y","n","y","n","n",3,3,"None",1,0,1330,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.983686166774402,"n",0,"y",8,0,1
91083428,5753,5756,24928,185,185,"C++","y","y","y","y","y",44,36,"LGPL-3.0",11,1,505,"n","n","n","n","n","n","y","n","n","n","n","n",7,0.9854813755854323,"y",1,"y",10,1,17
112861652,5775,5778,2936059,114,114,"JavaScript","y","y","y","y","y",6,0,"None",11,0,5958,"n","n","n","y","n","n","n","n","n","n","n","n",5,0.7281085418640785,"y",1,"n",8,0,1
18397090,5780,5782,12992,17,17,"Python","y","y","y","y","n",1,37,"None",8,3,1200,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.5330671878891245,"n",1,"n",16,2,18
202482270,5808,5811,142690,476,476,"JavaScript","y","n","y","y","n",69,33,"Non-standard",2,3,4346,"n","y","n","n","n","n","n","n","n","n","n","y",9,0.7923204001888509,"n",0,"y",15,2,54
26485697,5173,5813,669,10592,10592,"Rust","y","y","y","y","n",878,68,"GPL-3.0",3,0,3141,"n","y","n","y","y","n","n","n","n","n","n","n",8,0.935666334444559,"n",0,"y",9,0,13
1976143,5820,5822,222,13,13,"Dart","y","y","y","y","n",0,0,"Apache-2.0",0,1,1354,"n","n","n","n","n","n","y","n","y","n","n","n",4,0.9197072357694119,"y",1,"n",9,0,1
16649828,5851,5854,3028,19,19,"JavaScript","y","y","y","y","n",9,38,"MPL-2.0",0,0,915,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9616577449296498,"n",0,"y",14,0,2
88998109,5876,5879,3227,31,31,"Java","y","y","y","y","y",13,0,"Apache-2.0",0,0,633,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.53836959081685,"y",1,"n",10,0,3
20035544,5880,5567,877,102,102,"Python","y","y","y","y","n",2,0,"Apache-2.0",12,0,1899,"n","n","n","n","n","n","n","n","y","n","n","n",1,1,"n",0,"n",9,0,10
143307329,5891,5730,1053,16,16,"JavaScript","y","y","y","y","n",11,10,"MIT",7,2,4960,"n","n","n","y","n","n","n","n","n","y","n","n",3,0.7367299289873185,"n",0,"y",12,0,11
318187717,5899,5902,3063,219,219,"C","y","y","y","y","n",97,21,"Non-standard",9,0,4439,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.6388695955942791,"n",0,"y",22,1,29
119722435,5910,5913,254,441,441,"Java","y","y","y","y","y",86,1,"None",15,0,636,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"n",8,0,1
30012746,5921,5924,7688,474,474,"Java","y","y","y","y","n",61,244,"Apache-2.0",5,1,2071,"y","y","n","n","n","y","y","n","n","n","n","n",4,0.9944530452664099,"n",0,"y",41,1,28
194896821,5943,5945,72453,20,20,"C","y","y","y","y","n",2,0,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",11,0.6780418359968267,"n",0,"n",7,0,88
72609051,5957,5959,39530,145,145,"Lua","y","n","y","y","n",42,13,"Non-standard",6,1,2734,"n","y","y","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",12,6,26
54697480,5980,5961,13221,575,575,"TypeScript","y","y","y","y","n",24,5,"MIT",3,3,3510,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.6857013423618893,"n",0,"y",11,0,7
55193587,5981,5984,31145,2450,2450,"Vue","y","y","y","y","n",243,695,"None",8,1,3721,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.6037261069441084,"y",2,"n",37,0,2
92039984,5985,5987,17533,28,28,"JavaScript","y","y","y","y","n",2,52,"MIT",0,0,3858,"y","n","n","n","n","n","n","n","y","n","n","y",5,0.995428690993869,"n",0,"n",24,1,31
207597057,6040,6044,62008,4052,4052,"Python","y","y","y","y","n",1531,822,"Non-standard",4,6,1812,"y","y","n","n","n","n","n","n","n","n","n","y",11,0.8776376997235893,"n",0,"n",52,113,573
2321424,6076,6078,53747,14,14,?,"y","y","y","y","n",3,0,"None",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,1
18102836,6087,5296,369,20,20,"Nim","y","y","y","y","y",0,7,"MIT",3,1,793,"n","n","n","n","n","n","n","n","n","y","n","n",1,1,"y",1,"n",10,0,3
35750180,6098,6101,1348,154,154,"Go","y","n","y","n","n",11,5,"GPL-3.0",20,9,5218,"y","y","n","n","y","n","y","n","n","y","n","n",8,0.8839565526037849,"n",0,"y",12,0,4
136816925,6106,6109,6435,19,19,"VBA","y","y","y","y","n",7,3,"None",0,0,600,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",7,0,1
254262023,6107,6110,3927,76,76,"TypeScript","y","y","y","y","y",3,0,"MIT",0,0,1470,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9968388603005496,"y",1,"y",6,0,2
54991240,6114,5861,2739,1530,1530,"TypeScript","y","y","y","y","y",144,31,"MIT",4,2,7130,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.8988914875655628,"y",1,"y",10,0,11
2822702,6118,6121,1753,13,13,?,"y","y","y","y","n",3,0,"None",2,0,467,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",9,0,3
139612325,6119,6122,11156,2338,2338,"JavaScript","y","y","y","y","n",188,2,"BSD-2-Clause",7,0,1973,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"n",32,0,5
79908248,6123,6126,137,148,148,?,"y","y","y","y","n",15,0,"None",0,0,2454,"n","n","n","n","n","n","n","n","n","n","n","n",0,?,"n",0,"n",8,0,3
41721916,6127,6130,2267,45,45,"Rust","y","y","y","y","n",2,0,"None",0,0,23205,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
15481186,6132,6135,1877,40,40,"C#","y","y","y","y","n",13,0,"MIT",0,0,1522,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.9658318391997736,"n",0,"n",9,0,3
18002369,6138,6140,787,14,14,"CSS","y","n","y","n","n",10,6,"MIT",8,4,930,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.30477054338274895,"y",1,"n",9,0,9
61221509,6139,6141,16623,13,13,"C++","y","y","y","y","y",2,48,"BSD-3-Clause",0,3,303,"n","n","n","n","n","n","n","n","y","n","n","n",7,0.5185997530762538,"y",1,"n",11,0,6
339990016,6147,6151,6871942,1865,1865,"C++","n","n","y","n","n",410,4,"Non-standard",0,0,839,"n","n","n","n","n","n","n","n","n","n","n","n",31,0.6405483032127546,"n",0,"y",0,0,6
29388728,6164,6167,1482,30,30,?,"y","y","y","y","y",11,1,"CC0-1.0",12,1,14126,"y","y","n","n","n","n","n","n","y","n","n","n",0,?,"y",1,"n",9,0,7
9405663,6180,6182,92,19,19,"JavaScript","y","y","y","y","n",1,1,"MIT",0,0,2666,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
291690559,6183,6068,62849,30,30,"JavaScript","y","y","y","y","n",48,21,"MIT",14,0,1111,"y","y","n","n","n","n","n","n","n","n","y","y",6,0.9419274393172498,"n",0,"y",10,4,5
55857606,6198,6201,8931,378,378,"Rust","y","y","y","y","y",37,4,"MIT",5,2,5726,"y","y","n","n","n","n","y","n","y","y","n","y",3,0.9988013547647574,"y",1,"y",11,0,14
22797829,6209,6212,746,13,13,"C","y","y","y","y","n",4,1,"MIT",0,1,2426,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.5954112205780377,"n",0,"n",9,0,3
6789398,6221,6223,89352,100,100,"JavaScript","y","y","y","y","y",7,0,"MIT",4,2,1982,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.7989727095196678,"y",1,"n",9,0,2
314570225,4832,6247,157986,11549,11549,"C++","y","y","y","n","n",14721,598,"GPL-3.0",8,7,3119,"y","y","n","y","n","n","n","n","n","n","y","y",15,0.6620991424128794,"n",0,"y",76,5,937
27620555,6294,6297,10517,70,70,"Vue","y","y","y","y","n",76,15,"MIT",0,3,573,"n","y","n","n","n","n","n","n","n","n","n","y",6,0.5697676053367825,"n",0,"n",16,0,147
81410034,6306,6260,101347,19,19,"TypeScript","y","y","y","y","n",6,55,"AGPL-3.0",0,0,1299,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.9101711271510975,"n",0,"n",12,1,7
94213576,6309,6307,4431,12,12,"JavaScript","y","n","y","n","n",2,1,"MIT",4,1,1734,"n","n","n","n","n","n","y","n","n","n","n","n",4,0.93699774991964,"n",0,"n",5,0,4
295534759,6319,6322,16997,1976,1976,"C++","y","y","y","y","n",370,82,"BSD-3-Clause",0,0,1799,"n","n","n","n","n","n","y","n","n","n","n","n",10,0.9080141079068513,"n",0,"y",8,0,36
249878360,6320,5794,91924,6130,6130,"Java","y","y","y","y","n",7940,724,"Non-standard",5,8,2689,"y","y","n","y","y","n","n","n","y","y","n","y",9,0.9814284158222452,"n",0,"y",38,85,288
163133057,6357,6360,145655,24,24,"HTML","y","y","y","y","n",48,15,"None",1,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.5515363099118804,"n",0,"n",4,0,26
97573731,6362,6011,4126,167,167,"TypeScript","y","n","y","n","n",12,12,"MIT",3,0,2586,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.44782838317028395,"n",0,"y",16,0,9
44170317,6364,6255,3896,40,40,"JavaScript","y","n","y","n","n",2,16,"MIT",0,1,1108,"n","n","n","y","n","n","n","n","n","n","n","n",1,1,"y",1,"y",12,0,4
11369549,6366,6368,224526,97,97,"C++","y","y","y","y","n",12,8,"MIT",10,0,11899,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.9650886768218404,"n",0,"y",11,0,1
198331960,6385,6393,1517903,20,20,"Papyrus","y","y","y","y","y",18,329,"None",0,0,756,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"n",16,101,3
291105536,6390,6393,472,106,106,"Shell","y","y","y","y","n",13,1,"Unlicense",0,0,1314,"n","n","n","n","n","n","n","n","n","n","n","n",4,0.8219601557133043,"n",0,"n",6,0,2
6944763,6392,6394,50560,15,15,"Java","y","y","y","y","y",2,0,"Non-standard",0,0,0,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9871368065117738,"y",1,"n",9,0,2
210351757,6460,6464,9692,70,70,"Racket","y","y","y","y","n",51,39,"Non-standard",1,1,414,"n","n","n","n","n","n","n","n","n","n","n","n",5,0.9920278957146189,"n",0,"n",10,1,52
55657915,6464,6418,3072,12,12,"TypeScript","y","y","y","y","y",5,5,"MIT",0,2,1731,"n","n","n","n","n","n","y","n","n","n","n","n",3,0.9820382663022257,"y",1,"y",10,0,4
61091886,6488,6349,2905,32,32,"R","y","y","y","y","y",5,6,"Non-standard",5,2,1892,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"y",1,"y",9,0,5
73511384,6497,5650,12544,12,12,"Swift","y","y","y","y","n",0,0,"MIT",0,0,989,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.9619268045710979,"n",0,"n",8,0,1
227167469,6506,6504,3296,33,33,"Scala","y","y","y","y","n",9,1,"Non-standard",5,1,2907,"n","y","n","n","n","n","n","n","n","n","n","n",5,0.9614282783912106,"n",0,"y",7,1,4
56769773,6507,6510,11093,17,17,"C++","y","y","y","y","n",3,8,"BSD-3-Clause",11,1,2434,"n","n","n","n","n","n","n","n","y","n","n","n",11,0.7690929159974925,"n",0,"n",13,0,4
141553893,6362,4686,199855,39130,39130,"TypeScript","y","y","y","y","n",3920,79,"MIT",12,1,3448,"y","y","n","y","n","n","n","n","n","y","n","y",3,0.9984997054190595,"n",0,"y",47,24,257
193840705,6161,6761,122431,18,18,"M4","y","y","y","y","n",29,74,"None",0,0,771,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.7292624169376736,"n",0,"n",15,0,34
9254531,5217,7734,85,301,301,"Shell","y","y","y","y","n",16,11,"None",0,0,793,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,4
33900231,8006,8008,1526,11,11,"Nix","y","y","y","y","n",1,0,"None",0,2,2257,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.8842556609150733,"n",0,"n",10,0,3
12665468,4969,8061,422,2809,2809,"Lua","y","y","y","y","n",161,14,"GPL-3.0",18,2,3407,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9090624238415207,"n",0,"y",11,1,24
246536234,6476,8218,575282,5113,5113,"Java","n","y","y","y","n",2680,63,"Apache-2.0",0,0,1731,"n","n","n","n","n","n","n","n","n","n","n","n",7,0.9735439771319805,"n",0,"y",7,0,183
212663809,3593,3595,7718,53,53,"JavaScript","y","y","y","n","n",41,16,"MIT",0,0,1026,"n","y","n","n","n","n","y","n","n","n","n","n",4,0.888683351468988,"n",0,"y",13,0,22
121512039,3596,3599,20210,1195,1195,"Python","y","y","y","y","n",233,648,"Non-standard",7,2,8328,"n","y","n","y","n","n","n","n","y","n","n","y",20,0.8675268905713734,"n",0,"y",166,32,91
40317784,3599,3602,13047,11,11,?,"y","y","y","y","n",0,1,"MIT",0,0,1878,"n","n","n","n","n","n","n","n","y","n","n","n",0,?,"n",0,"n",9,0,1
129782231,3665,3667,4693,14,14,"JavaScript","y","y","y","y","n",21,10,"MIT",2,1,852,"n","n","n","n","n","n","y","n","n","n","n","n",1,1,"n",0,"y",13,0,20
92367086,3675,3679,140151,401,401,"Python","y","y","y","n","n",75,1,"Apache-2.0",6,0,2782,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",8,0,8
42561409,3688,3690,25998,85,85,"Python","y","n","y","y","n",36,0,"MIT",13,2,1146,"n","y","n","n","n","n","n","n","n","n","n","n",3,0.999793541405627,"n",0,"n",9,0,15
17177827,3696,3699,175,11,11,"TypeScript","y","y","y","y","n",1,2,"None",0,1,1388,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
47933240,3709,3711,8671,234,234,"Java","y","y","y","y","n",29,6,"GPL-3.0",4,0,1166,"n","n","n","n","n","n","n","n","n","n","n","n",6,0.7259684407019235,"n",0,"y",17,0,2
129740926,3713,3683,3098,94,94,"JavaScript","y","y","y","y","n",10,7,"MIT",8,1,2504,"n","n","n","n","n","n","y","n","n","y","y","n",1,1,"n",0,"y",9,0,4
22381381,3717,3720,3661,19,19,"Dart","y","y","y","y","n",1,0,"MIT",4,0,2816,"n","n","n","n","n","n","y","n","n","n","n","n",9,0.7918693781226148,"n",0,"n",9,0,1
74643541,3736,3739,114,14,14,"JavaScript","y","y","y","y","n",1,0,"None",0,0,624,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"n",9,0,1
30899626,3738,3692,1403,718,718,"C","y","y","y","n","y",91,2,"BSD-3-Clause",4,3,1646,"n","n","n","n","n","n","n","n","y","n","n","n",7,0.8848964039440613,"y",1,"y",10,0,3
39145020,3797,3800,235556,23,23,"TypeScript","y","y","y","n","n",9,40,"Apache-2.0",17,32,2394,"y","y","n","n","y","y","n","n","n","y","n","n",10,0.7015274143920712,"y",2,"y",16,0,8
215883885,3800,3802,1932,25,25,"Vim script","y","y","y","y","n",9,0,"None",4,0,1027,"n","n","n","n","n","n","n","n","n","n","n","n",8,0.6346155805777756,"n",0,"n",7,0,1
244648025,3806,3678,7915,88,88,"JavaScript","y","y","y","y","n",94,22,"MIT",0,0,1353,"y","y","n","n","n","n","y","n","n","n","n","n",3,0.9699711626461294,"n",0,"y",16,0,69
276122018,3819,3822,6482,556,556,"D","y","y","y","y","y",222,517,"MIT",3,1,2426,"n","y","n","n","n","n","n","n","y","n","y","n",5,0.913629756128038,"y",1,"y",36,27,117
267605344,3839,3841,917,87,87,"Python","y","y","y","y","n",36,14,"MIT",7,1,1581,"n","n","n","n","n","n","n","n","n","n","n","n",2,0.9991976388556757,"y",1,"y",9,5,16
53476857,3839,3757,1900,120,120,"Shell","n","y","y","y","n",3,0,"None",0,0,1003,"n","n","n","n","n","n","n","n","n","n","n","n",1,1,"n",0,"y",9,0,1
97187107,3872,3875,142336,23,23,"Kotlin","y","y","y","y","n",2,0,"None",5,0,2046,"n","n","n","n","n","n","n","n","n","n","n","n",3,0.6019902056456305,"n",0,"n",8,0,1
215682772,3871,3875,101409,507,507,"C++","y","y","y","n","n",301,209,"Non-standard",6,6,3749,"y","y","n","n","n","y","n","n","y","n","n","n",10,0.7533585654277237,"n",1,"y",45,24,97
